wall_time_iso,monotonic_s,t_elapsed_s,mode,distance_cm,distance_m,signal_quality,covariance,min_cm,max_cm
2026-04-22T16:25:01.772323,458917.797041,3.920131,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.792054,458917.817004,3.940094,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.811907,458917.837006,3.960096,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.831901,458917.857009,3.980100,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.852051,458917.877015,4.000105,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.872323,458917.897026,4.020117,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.892106,458917.917015,4.040106,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.912237,458917.937026,4.060117,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.932055,458917.957011,4.080102,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.952032,458917.977002,4.100092,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.972001,458917.997015,4.120106,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.992188,458918.017020,4.140111,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.012238,458918.037053,4.160143,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.032027,458918.057004,4.180095,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.052100,458918.077001,4.200092,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.072272,458918.097025,4.220116,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.092216,458918.117026,4.240117,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.111915,458918.136984,4.260075,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.131887,458918.156976,4.280067,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.152055,458918.176997,4.300087,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.172060,458918.197010,4.320101,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.192008,458918.216994,4.340085,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.212031,458918.236994,4.360085,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.232206,458918.257034,4.380125,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.252102,458918.277018,4.400109,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.272129,458918.297002,4.420093,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.291989,458918.317009,4.440100,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.312039,458918.336991,4.460082,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.332087,458918.357003,4.480093,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.352022,458918.377021,4.500111,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.371978,458918.397019,4.520109,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.392183,458918.417016,4.540107,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.411950,458918.436987,4.560078,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.431865,458918.456977,4.580067,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.451963,458918.476988,4.600078,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.471995,458918.497013,4.620104,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.492182,458918.517026,4.640116,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.512253,458918.537028,4.660118,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.532008,458918.557010,4.680101,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.552238,458918.577023,4.700113,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.572224,458918.597122,4.720213,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.592225,458918.617024,4.740115,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.612206,458918.637033,4.760124,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.632001,458918.657014,4.780105,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.651932,458918.676984,4.800074,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.672049,458918.696997,4.820088,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.692078,458918.717009,4.840099,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.711909,458918.737012,4.860102,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.731880,458918.756975,4.880066,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.752158,458918.777027,4.900117,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.772265,458918.797032,4.920122,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.792046,458918.817032,4.940123,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.811972,458918.837013,4.960104,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.832032,458918.857012,4.980103,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.852413,458918.877054,5.000144,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.872118,458918.897011,5.020101,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.892010,458918.917008,5.040098,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.912066,458918.937011,5.060101,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.932124,458918.957002,5.080093,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.952043,458918.977026,5.100117,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.971944,458918.997001,5.120092,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:02.991984,458919.017020,5.140111,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.011894,458919.037009,5.160099,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.031848,458919.056969,5.180060,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.051876,458919.076987,5.200078,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.071947,458919.096999,5.220089,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.091976,458919.116987,5.240078,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.111931,458919.137025,5.260115,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.131863,458919.156971,5.280062,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.151880,458919.177001,5.300091,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.171896,458919.197000,5.320091,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.191952,458919.217031,5.340121,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.211927,458919.237004,5.360095,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.232095,458919.257000,5.380091,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.252217,458919.277025,5.400115,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.272116,458919.297009,5.420100,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.292054,458919.317036,5.440127,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.311980,458919.337095,5.460185,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.331889,458919.356997,5.480088,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.351875,458919.376999,5.500090,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.371885,458919.397002,5.520093,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.391931,458919.417006,5.540096,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.412033,458919.436999,5.560090,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.432121,458919.457018,5.580109,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.452272,458919.477100,5.600191,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.471986,458919.497081,5.620171,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.491879,458919.517002,5.640092,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.511889,458919.537007,5.660098,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:03.532114,458919.557104,5.680195,max_range,4000,40.0000,100,1,5,4000
